train_r2,test_r2,train_huber_loss,num_nodes,height,count_vars,num_logs,num_exps,num_sqrts,num_sq2,num_sq3,expression
0.7217138922549008,0.7060077262181512,0.011769806084991827,338,22,10;7;11;6;9;6;4;6;2;6;2;11;9;6;3;3;1;7,13,27,17,24,17,"sqrt(div(exp(div(add(div(div(sq2(X13), X2), sub(12.988635321657412, X10)), add(div(12.988635321657412, sq2(X2)), add(log(add(div(add(div(sq2(exp(sq3(sub(exp(X0), sqrt(exp(X6)))))), exp(X1)), add(mul(sq3(sq2(X1)), add(mul(mul(X3, div(X12, 74.290676027194)), X7), sqrt(X9))), sq2(mul(sqrt(X7), sq2(X4))))), div(X2, X11)), sq3(sq2(sq2(X13))))), X9))), 69.5722268035895)), log(add(add(add(div(X11, sqrt(add(X3, mul(mul(X5, sq3(sq3(sq3(X0)))), div(div(X2, add(sq2(sub(X5, X6)), X9)), X12))))), exp(div(div(exp(div(exp(sqrt(sqrt(X4))), 69.5722268035895)), log(add(div(div(X8, X2), sq2(sq2(sq2(sub(X6, X12))))), sqrt(exp(add(div(exp(sub(log(X3), sq2(69.5722268035895))), sub(X1, X0)), add(sq3(X14), X13))))))), log(add(sq2(exp(div(X12, 74.290676027194))), add(add(div(log(add(sq2(X0), X18)), add(X9, X12)), sq3(add(X13, X18))), sq2(div(X12, add(X2, X18))))))))), exp(div(exp(mul(div(exp(X17), log(add(add(add(exp(div(identity(X14), mul(X4, X4))), exp(div(exp(div(sq2(X6), add(X4, div(X7, add(X2, X18))))), mul(mul(X15, sq3(X0)), add(sqrt(X7), X10))))), div(add(exp(sub(X5, X11)), X5), 74.290676027194)), sqrt(div(sq3(exp(sqrt(X18))), mul(div(12.988635321657412, X1), mul(div(X11, sqrt(X3)), X2))))))), X15)), div(X4, X1)))), sqrt(exp(add(div(X11, X12), sub(add(div(sq2(X1), add(log(add(add(X2, exp(div(sq3(add(X1, X11)), mul(mul(sq3(X11), add(X9, X7)), log(mul(X0, X3)))))), sq3(exp(sqrt(sq2(sub(add(div(50.641811862548366, X4), X5), mul(X11, sqrt(div(sq2(X13), X2)))))))))), div(X8, exp(exp(X0))))), X0), log(add(add(sqrt(X18), sq3(sub(X0, X7))), sqrt(exp(add(div(log(add(add(exp(sq3(X14)), exp(div(sub(93.1968146134748, mul(X11, X13)), X4))), sq3(mul(X18, sq2(X11))))), X12), add(div(X11, log(sq3(X12))), sub(div(X5, log(X3)), add(div(sq2(sub(X4, sq2(sq2(X15)))), mul(X0, X2)), X9))))))))))))))))"
0.7217138922549008,0.7060077262181512,0.011769806084991827,340,22,9;7;11;6;9;6;4;6;2;6;2;11;9;6;4;4;1;7,13,27,17,24,17,"sqrt(div(exp(div(add(div(div(sq2(X13), X2), sub(12.988635321657412, X10)), add(div(12.988635321657412, sq2(X2)), add(log(add(div(add(div(sq2(exp(sq3(sub(exp(X0), sqrt(exp(X6)))))), exp(X1)), add(mul(sq3(sq2(X1)), add(mul(mul(X3, div(X12, 74.290676027194)), X7), sqrt(X9))), sq2(mul(sqrt(X7), sq2(X4))))), div(X2, X11)), sq3(sq2(sq2(X13))))), X9))), 69.5722268035895)), log(add(add(add(div(X11, sqrt(add(X3, mul(mul(X5, sq3(sq3(sq3(X0)))), div(div(X2, add(sq2(sub(X5, X6)), X9)), X12))))), exp(div(div(exp(div(exp(sqrt(sqrt(X4))), 69.5722268035895)), log(add(div(div(X8, X2), sq2(sq2(sq2(sub(X6, X12))))), sqrt(exp(add(div(exp(sub(log(X3), sq2(69.5722268035895))), sub(X1, mul(X15, X14))), add(sq3(X14), X13))))))), log(add(sq2(exp(div(X12, 74.290676027194))), add(add(div(log(add(sq2(X0), X18)), add(X9, X12)), sq3(add(X13, X18))), sq2(div(X12, add(X2, X18))))))))), exp(div(exp(mul(div(exp(X17), log(add(add(add(exp(div(identity(X14), mul(X4, X4))), exp(div(exp(div(sq2(X6), add(X4, div(X7, add(X2, X18))))), mul(mul(X15, sq3(X0)), add(sqrt(X7), X10))))), div(add(exp(sub(X5, X11)), X5), 74.290676027194)), sqrt(div(sq3(exp(sqrt(X18))), mul(div(12.988635321657412, X1), mul(div(X11, sqrt(X3)), X2))))))), X15)), div(X4, X1)))), sqrt(exp(add(div(X11, X12), sub(add(div(sq2(X1), add(log(add(add(X2, exp(div(sq3(add(X1, X11)), mul(mul(sq3(X11), add(X9, X7)), log(mul(X0, X3)))))), sq3(exp(sqrt(sq2(sub(add(div(50.641811862548366, X4), X5), mul(X11, sqrt(div(sq2(X13), X2)))))))))), div(X8, exp(exp(X0))))), X0), log(add(add(sqrt(X18), sq3(sub(X0, X7))), sqrt(exp(add(div(log(add(add(exp(sq3(X14)), exp(div(sub(93.1968146134748, mul(X11, X13)), X4))), sq3(mul(X18, sq2(X11))))), X12), add(div(X11, log(sq3(X12))), sub(div(X5, log(X3)), add(div(sq2(sub(X4, sq2(sq2(X15)))), mul(X0, X2)), X9))))))))))))))))"
0.7217138922549008,0.7060077262181512,0.011769806084991827,340,22,9;7;11;7;9;6;4;6;2;6;2;11;9;6;3;4;1;7,13,27,17,24,17,"sqrt(div(exp(div(add(div(div(sq2(X13), X2), sub(12.988635321657412, X10)), add(div(12.988635321657412, sq2(X2)), add(log(add(div(add(div(sq2(exp(sq3(sub(exp(X0), sqrt(exp(X6)))))), exp(X1)), add(mul(sq3(sq2(X1)), add(mul(mul(X3, div(X12, 74.290676027194)), X7), sqrt(X9))), sq2(mul(sqrt(X7), sq2(X4))))), div(X2, X11)), sq3(sq2(sq2(X13))))), X9))), 69.5722268035895)), log(add(add(add(div(X11, sqrt(add(X3, mul(mul(X5, sq3(sq3(sq3(X0)))), div(div(X2, add(sq2(sub(X5, X6)), X9)), X12))))), exp(div(div(exp(div(exp(sqrt(sqrt(X4))), 69.5722268035895)), log(add(div(div(X8, X2), sq2(sq2(sq2(sub(X6, X12))))), sqrt(exp(add(div(exp(sub(log(X3), sq2(69.5722268035895))), sub(X1, mul(X15, X3))), add(sq3(X14), X13))))))), log(add(sq2(exp(div(X12, 74.290676027194))), add(add(div(log(add(sq2(X0), X18)), add(X9, X12)), sq3(add(X13, X18))), sq2(div(X12, add(X2, X18))))))))), exp(div(exp(mul(div(exp(X17), log(add(add(add(exp(div(identity(X14), mul(X4, X4))), exp(div(exp(div(sq2(X6), add(X4, div(X7, add(X2, X18))))), mul(mul(X15, sq3(X0)), add(sqrt(X7), X10))))), div(add(exp(sub(X5, X11)), X5), 74.290676027194)), sqrt(div(sq3(exp(sqrt(X18))), mul(div(12.988635321657412, X1), mul(div(X11, sqrt(X3)), X2))))))), X15)), div(X4, X1)))), sqrt(exp(add(div(X11, X12), sub(add(div(sq2(X1), add(log(add(add(X2, exp(div(sq3(add(X1, X11)), mul(mul(sq3(X11), add(X9, X7)), log(mul(X0, X3)))))), sq3(exp(sqrt(sq2(sub(add(div(50.641811862548366, X4), X5), mul(X11, sqrt(div(sq2(X13), X2)))))))))), div(X8, exp(exp(X0))))), X0), log(add(add(sqrt(X18), sq3(sub(X0, X7))), sqrt(exp(add(div(log(add(add(exp(sq3(X14)), exp(div(sub(93.1968146134748, mul(X11, X13)), X4))), sq3(mul(X18, sq2(X11))))), X12), add(div(X11, log(sq3(X12))), sub(div(X5, log(X3)), add(div(sq2(sub(X4, sq2(sq2(X15)))), mul(X0, X2)), X9))))))))))))))))"
0.7217138922549008,0.7060077262181512,0.011769806084991827,340,22,9;7;11;6;9;6;4;6;2;7;2;11;9;6;3;4;1;7,13,27,17,24,17,"sqrt(div(exp(div(add(div(div(sq2(X13), X2), sub(12.988635321657412, X10)), add(div(12.988635321657412, sq2(X2)), add(log(add(div(add(div(sq2(exp(sq3(sub(exp(X0), sqrt(exp(X6)))))), exp(X1)), add(mul(sq3(sq2(X1)), add(mul(mul(X3, div(X12, 74.290676027194)), X7), sqrt(X9))), sq2(mul(sqrt(X7), sq2(X4))))), div(X2, X11)), sq3(sq2(sq2(X13))))), X9))), 69.5722268035895)), log(add(add(add(div(X11, sqrt(add(X3, mul(mul(X5, sq3(sq3(sq3(X0)))), div(div(X2, add(sq2(sub(X5, X6)), X9)), X12))))), exp(div(div(exp(div(exp(sqrt(sqrt(X4))), 69.5722268035895)), log(add(div(div(X8, X2), sq2(sq2(sq2(sub(X6, X12))))), sqrt(exp(add(div(exp(sub(log(X3), sq2(69.5722268035895))), sub(X1, mul(X15, X9))), add(sq3(X14), X13))))))), log(add(sq2(exp(div(X12, 74.290676027194))), add(add(div(log(add(sq2(X0), X18)), add(X9, X12)), sq3(add(X13, X18))), sq2(div(X12, add(X2, X18))))))))), exp(div(exp(mul(div(exp(X17), log(add(add(add(exp(div(identity(X14), mul(X4, X4))), exp(div(exp(div(sq2(X6), add(X4, div(X7, add(X2, X18))))), mul(mul(X15, sq3(X0)), add(sqrt(X7), X10))))), div(add(exp(sub(X5, X11)), X5), 74.290676027194)), sqrt(div(sq3(exp(sqrt(X18))), mul(div(12.988635321657412, X1), mul(div(X11, sqrt(X3)), X2))))))), X15)), div(X4, X1)))), sqrt(exp(add(div(X11, X12), sub(add(div(sq2(X1), add(log(add(add(X2, exp(div(sq3(add(X1, X11)), mul(mul(sq3(X11), add(X9, X7)), log(mul(X0, X3)))))), sq3(exp(sqrt(sq2(sub(add(div(50.641811862548366, X4), X5), mul(X11, sqrt(div(sq2(X13), X2)))))))))), div(X8, exp(exp(X0))))), X0), log(add(add(sqrt(X18), sq3(sub(X0, X7))), sqrt(exp(add(div(log(add(add(exp(sq3(X14)), exp(div(sub(93.1968146134748, mul(X11, X13)), X4))), sq3(mul(X18, sq2(X11))))), X12), add(div(X11, log(sq3(X12))), sub(div(X5, log(X3)), add(div(sq2(sub(X4, sq2(sq2(X15)))), mul(X0, X2)), X9))))))))))))))))"
0.7217132139637821,0.706007268888065,0.011769834772571678,341,22,9;7;11;6;10;6;4;6;2;6;2;11;9;6;4;4;1;6,13,27,17,24,17,"sqrt(div(exp(div(add(div(div(sq2(X13), X2), sub(12.988635321657412, X10)), add(div(12.988635321657412, sq2(X2)), add(log(add(div(add(div(sq2(exp(sq3(sub(exp(X0), sqrt(exp(X6)))))), exp(X1)), add(mul(sq3(sq2(X1)), add(mul(mul(X3, div(X12, 74.290676027194)), X7), sqrt(X9))), sq2(mul(sqrt(X7), sq2(X4))))), div(X2, X11)), sq3(sq2(sq2(X13))))), X9))), 69.5722268035895)), log(add(add(add(div(X11, sqrt(add(X3, mul(mul(X5, sq3(sq3(sq3(X0)))), div(div(X2, add(sq2(sub(X5, X6)), X9)), X12))))), exp(div(div(exp(div(exp(sqrt(sqrt(X4))), 69.5722268035895)), log(add(div(div(X8, X2), sq2(sq2(sq2(sub(X6, X12))))), sqrt(exp(add(div(exp(sub(log(X3), sq2(69.5722268035895))), sub(X1, mul(X15, X14))), add(sq3(X14), X13))))))), log(add(sq2(exp(div(X12, 74.290676027194))), add(add(div(log(add(sq2(X0), X18)), add(X9, X12)), sq3(add(X13, X18))), sq2(div(X12, add(X2, X18))))))))), exp(div(exp(mul(div(exp(X17), log(add(add(add(exp(div(identity(X14), mul(X4, X4))), exp(div(exp(div(sq2(X6), add(X4, div(X7, add(X2, identity(X4)))))), mul(mul(X15, sq3(X0)), add(sqrt(X7), X10))))), div(add(exp(sub(X5, X11)), X5), 74.290676027194)), sqrt(div(sq3(exp(sqrt(X18))), mul(div(12.988635321657412, X1), mul(div(X11, sqrt(X3)), X2))))))), X15)), div(X4, X1)))), sqrt(exp(add(div(X11, X12), sub(add(div(sq2(X1), add(log(add(add(X2, exp(div(sq3(add(X1, X11)), mul(mul(sq3(X11), add(X9, X7)), log(mul(X0, X3)))))), sq3(exp(sqrt(sq2(sub(add(div(50.641811862548366, X4), X5), mul(X11, sqrt(div(sq2(X13), X2)))))))))), div(X8, exp(exp(X0))))), X0), log(add(add(sqrt(X18), sq3(sub(X0, X7))), sqrt(exp(add(div(log(add(add(exp(sq3(X14)), exp(div(sub(93.1968146134748, mul(X11, X13)), X4))), sq3(mul(X18, sq2(X11))))), X12), add(div(X11, log(sq3(X12))), sub(div(X5, log(X3)), add(div(sq2(sub(X4, sq2(sq2(X15)))), mul(X0, X2)), X9))))))))))))))))"
